subject,rt,stim,se,category,response
29,2259,2593.jpg,87,NeutralSocial,0
29,928,1710.jpg,87,PositiveNonsocial,1
29,2809,1270.jpg,87,NegativeNonsocial,1
29,1250,2595.jpg,87,NeutralSocial,1
29,1025,6150.jpg,87,NeutralNonsocial,1
29,1990,9520.jpg,87,NegativeSocial,0
29,1204,2095.jpg,87,NegativeSocial,1
29,1016,7224.jpg,87,NeutralNonsocial,1
29,1742,9000.jpg,87,NegativeNonsocial,1
29,973,9290.jpg,87,NegativeNonsocial,0
29,4792,2703.jpg,87,NegativeSocial,1
29,1134,9429.jpg,87,NegativeSocial,1
29,2873,2597.jpg,87,NeutralSocial,0
29,1723,9419.jpg,87,NegativeSocial,1
29,2141,9415.jpg,87,NegativeSocial,1
29,3249,9611.jpg,87,NegativeNonsocial,1
29,1391,2154.jpg,87,PositiveSocial,1
29,1118,7002.jpg,87,NeutralNonsocial,1
29,1088,7217.jpg,87,NeutralNonsocial,1
29,2030,7034.jpg,87,NeutralNonsocial,1
29,1389,2091.jpg,87,PositiveSocial,1
29,1474,7595.jpg,87,NeutralNonsocial,1
29,778,7480.jpg,87,PositiveNonsocial,1
29,1142,1463.jpg,87,PositiveNonsocial,1
29,1582,5760.jpg,87,PositiveNonsocial,1
29,1328,9421.jpg,87,NegativeSocial,1
29,2118,3230.jpg,87,NegativeSocial,1
29,1195,9830.jpg,87,NegativeNonsocial,1
29,1583,5120.jpg,87,NeutralNonsocial,1
29,997,8510.jpg,87,PositiveNonsocial,1
29,1717,2224.jpg,87,PositiveSocial,1
29,1065,5910.jpg,87,PositiveNonsocial,1
29,844,8540.jpg,87,PositiveSocial,1
29,3018,2165.jpg,87,PositiveSocial,0
29,1214,7501.jpg,87,PositiveNonsocial,1
29,1198,8420.jpg,87,PositiveSocial,1
29,1580,9253.jpg,87,NegativeSocial,1
29,1064,2900.1.jpg,87,NegativeSocial,1
29,1249,2375.1.jpg,87,NegativeSocial,1
29,941,7090.jpg,87,NeutralNonsocial,1
29,1066,7211.jpg,87,NeutralNonsocial,1
29,964,8502.jpg,87,PositiveNonsocial,1
29,804,7235.jpg,87,NeutralNonsocial,1
29,1350,1220.jpg,87,NegativeNonsocial,1
29,1673,4610.jpg,87,PositiveSocial,1
29,1868,2446.jpg,87,NeutralSocial,1
29,2667,2205.jpg,87,NegativeSocial,1
29,1148,2383.jpg,87,NeutralSocial,1
29,1667,2650.jpg,87,PositiveSocial,1
3,2443,2900.1.jpg,111,NegativeSocial,1
3,2195,9560.jpg,111,NegativeNonsocial,1
3,1937,2206.jpg,111,NeutralSocial,1
3,1153,1270.jpg,111,NegativeNonsocial,1
3,4546,2095.jpg,111,NegativeSocial,1
3,4296,7501.jpg,111,PositiveNonsocial,1
3,1875,9471.jpg,111,NegativeNonsocial,0
3,1622,1440.jpg,111,PositiveNonsocial,0
3,2398,2165.jpg,111,PositiveSocial,1
3,2071,2276.jpg,111,NegativeSocial,1
3,1092,9000.jpg,111,NegativeNonsocial,1
3,2610,7010.jpg,111,NeutralNonsocial,1
3,1844,7330.jpg,111,PositiveNonsocial,1
3,939,7460.jpg,111,PositiveNonsocial,1
3,2944,2205.jpg,111,NegativeSocial,1
3,2150,7090.jpg,111,NeutralNonsocial,1
3,2034,2091.jpg,111,PositiveSocial,1
3,1868,8510.jpg,111,PositiveNonsocial,1
3,1462,9611.jpg,111,NegativeNonsocial,1
3,2570,2393.jpg,111,NeutralSocial,0
3,1685,2597.jpg,111,NeutralSocial,1
3,2606,7595.jpg,111,NeutralNonsocial,0
3,1610,1920.jpg,111,PositiveNonsocial,1
3,3821,2209.jpg,111,PositiveSocial,1
3,2636,3101.jpg,111,NegativeSocial,1
3,1939,2703.jpg,111,NegativeSocial,1
3,1426,9140.jpg,111,NegativeNonsocial,1
3,1361,8420.jpg,111,PositiveSocial,0
3,3202,9290.jpg,111,NegativeNonsocial,1
3,1978,5910.jpg,111,PositiveNonsocial,1
3,2507,7041.jpg,111,NeutralNonsocial,1
3,1186,7705.jpg,111,NeutralNonsocial,1
3,1214,8502.jpg,111,PositiveNonsocial,1
3,2548,1811.jpg,111,PositiveNonsocial,1
3,1450,9440.jpg,111,NegativeNonsocial,1
3,1192,9280.jpg,111,NegativeNonsocial,1
3,4781,9911.jpg,111,NegativeNonsocial,1
3,1558,2221.jpg,111,NeutralSocial,1
3,3334,8496.jpg,111,PositiveSocial,1
3,1024,7150.jpg,111,NeutralNonsocial,1
3,2801,2595.jpg,111,NeutralSocial,1
3,2710,7035.jpg,111,NeutralNonsocial,1
3,3066,7224.jpg,111,NeutralNonsocial,1
3,1263,5760.jpg,111,PositiveNonsocial,0
3,1861,2340.jpg,111,PositiveSocial,1
3,2509,9830.jpg,111,NegativeNonsocial,1
3,1382,7211.jpg,111,NeutralNonsocial,1
3,1898,7506.jpg,111,NeutralSocial,1
3,2788,2383.jpg,111,NeutralSocial,0
3,3745,2396.jpg,111,NeutralSocial,0
3,2076,9415.jpg,111,NegativeSocial,1
3,1070,6150.jpg,111,NeutralNonsocial,1
3,2924,1710.jpg,111,PositiveNonsocial,1
3,961,2593.jpg,111,NeutralSocial,1
3,973,9620.jpg,111,NegativeNonsocial,1
3,2514,7034.jpg,111,NeutralNonsocial,0
3,3369,9301.jpg,111,NegativeNonsocial,1
3,1398,9419.jpg,111,NegativeSocial,1
3,1291,5120.jpg,111,NeutralNonsocial,1
3,1614,2579.jpg,111,NeutralSocial,1
3,1629,4610.jpg,111,PositiveSocial,1
3,1010,7002.jpg,111,NeutralNonsocial,1
3,1991,3350.jpg,111,NegativeSocial,1
3,9052,9253.jpg,111,NegativeSocial,1
3,10945,7508.jpg,111,PositiveNonsocial,1
3,1257,1220.jpg,111,NegativeNonsocial,1
3,1629,7480.jpg,111,PositiveNonsocial,1
3,1300,2050.jpg,111,PositiveSocial,1
3,1506,4605.jpg,111,NeutralSocial,0
3,1004,2224.jpg,111,PositiveSocial,0
3,1018,9520.jpg,111,NegativeSocial,1
3,4013,2210.jpg,111,NeutralSocial,1
3,2172,2650.jpg,111,PositiveSocial,0
3,1267,2398.jpg,111,PositiveSocial,0
3,2438,2550.jpg,111,PositiveSocial,1
3,2154,2375.1.jpg,111,NegativeSocial,1
3,1689,8540.jpg,111,PositiveSocial,0
3,1138,9630.jpg,111,NegativeNonsocial,0
3,1204,1463.jpg,111,PositiveNonsocial,1
3,2916,9421.jpg,111,NegativeSocial,1
3,1415,3230.jpg,111,NegativeSocial,1
3,2479,2104.jpg,111,NeutralSocial,1
3,3442,2446.jpg,111,NeutralSocial,1
3,951,9220.jpg,111,NegativeSocial,1
3,8550,7055.jpg,111,NeutralNonsocial,1
3,938,2397.jpg,111,NeutralSocial,1
3,2990,9429.jpg,111,NegativeSocial,1
3,1071,5600.jpg,111,PositiveNonsocial,1
3,815,2154.jpg,111,PositiveSocial,1
3,2086,2388.jpg,111,PositiveSocial,1
3,1613,7230.jpg,111,PositiveNonsocial,1
3,970,7217.jpg,111,NeutralNonsocial,1
3,2831,8461.jpg,111,PositiveSocial,0
3,927,2580.jpg,111,NeutralSocial,1
3,3389,7235.jpg,111,NeutralNonsocial,1
3,2536,9561.jpg,111,NegativeNonsocial,0
30,1519,9140.jpg,125,NegativeNonsocial,1
30,1278,2206.jpg,125,NeutralSocial,0
30,1714,4605.jpg,125,NeutralSocial,1
30,1816,7055.jpg,125,NeutralNonsocial,1
30,1476,7041.jpg,125,NeutralNonsocial,1
30,1213,7595.jpg,125,NeutralNonsocial,1
30,4129,8496.jpg,125,PositiveSocial,1
30,1266,3230.jpg,125,NegativeSocial,1
30,1305,9560.jpg,125,NegativeNonsocial,1
30,1249,5120.jpg,125,NeutralNonsocial,1
30,1908,9290.jpg,125,NegativeNonsocial,0
30,894,7035.jpg,125,NeutralNonsocial,1
30,1427,9253.jpg,125,NegativeSocial,1
30,1086,8510.jpg,125,PositiveNonsocial,1
30,1142,2446.jpg,125,NeutralSocial,1
30,977,2397.jpg,125,NeutralSocial,1
30,1087,9220.jpg,125,NegativeSocial,1
30,993,9419.jpg,125,NegativeSocial,1
30,1153,2210.jpg,125,NeutralSocial,1
30,2232,8461.jpg,125,PositiveSocial,0
30,1435,2595.jpg,125,NeutralSocial,1
30,1140,5910.jpg,125,PositiveNonsocial,0
30,3076,2340.jpg,125,PositiveSocial,1
30,1246,1220.jpg,125,NegativeNonsocial,1
30,1494,9440.jpg,125,NegativeNonsocial,1
30,1284,7034.jpg,125,NeutralNonsocial,1
30,964,9471.jpg,125,NegativeNonsocial,1
30,1006,1811.jpg,125,PositiveNonsocial,1
30,1351,2104.jpg,125,NeutralSocial,1
30,825,7330.jpg,125,PositiveNonsocial,1
30,871,2703.jpg,125,NegativeSocial,1
30,1300,1710.jpg,125,PositiveNonsocial,1
30,1322,2375.1.jpg,125,NegativeSocial,1
30,1491,2579.jpg,125,NeutralSocial,1
30,995,7002.jpg,125,NeutralNonsocial,1
30,2165,7230.jpg,125,PositiveNonsocial,1
30,1632,2154.jpg,125,PositiveSocial,0
30,1297,7480.jpg,125,PositiveNonsocial,1
30,922,8420.jpg,125,PositiveSocial,1
30,1249,2388.jpg,125,PositiveSocial,1
30,1244,7150.jpg,125,NeutralNonsocial,1
30,1703,7705.jpg,125,NeutralNonsocial,1
30,1490,7506.jpg,125,NeutralSocial,1
30,1374,2050.jpg,125,PositiveSocial,0
30,1645,2095.jpg,125,NegativeSocial,1
30,1615,3350.jpg,125,NegativeSocial,1
30,1550,2398.jpg,125,PositiveSocial,0
30,1177,2221.jpg,125,NeutralSocial,1
30,1081,8540.jpg,125,PositiveSocial,0
30,2861,2396.jpg,125,NeutralSocial,1
30,2982,2165.jpg,125,PositiveSocial,1
30,4453,7224.jpg,125,NeutralNonsocial,1
30,1121,9000.jpg,125,NegativeNonsocial,1
30,1304,2650.jpg,125,PositiveSocial,1
30,1131,6150.jpg,125,NeutralNonsocial,1
30,3121,2276.jpg,125,NegativeSocial,1
30,1806,7217.jpg,125,NeutralNonsocial,1
30,1066,9611.jpg,125,NegativeNonsocial,1
30,1105,1440.jpg,125,PositiveNonsocial,1
30,1974,3101.jpg,125,NegativeSocial,1
30,1386,9421.jpg,125,NegativeSocial,1
30,766,1270.jpg,125,NegativeNonsocial,1
30,881,2550.jpg,125,PositiveSocial,1
30,2687,9415.jpg,125,NegativeSocial,1
30,2485,4610.jpg,125,PositiveSocial,1
30,1679,2209.jpg,125,PositiveSocial,1
30,1951,5760.jpg,125,PositiveNonsocial,0
30,2376,9830.jpg,125,NegativeNonsocial,1
30,1511,9429.jpg,125,NegativeSocial,1
30,2505,9911.jpg,125,NegativeNonsocial,0
30,2223,9280.jpg,125,NegativeNonsocial,1
30,1337,7211.jpg,125,NeutralNonsocial,1
30,1275,9620.jpg,125,NegativeNonsocial,1
30,2253,2580.jpg,125,NeutralSocial,0
30,2247,9301.jpg,125,NegativeNonsocial,1
30,2173,2224.jpg,125,PositiveSocial,0
30,1301,7010.jpg,125,NeutralNonsocial,1
30,1010,9520.jpg,125,NegativeSocial,1
30,1229,2091.jpg,125,PositiveSocial,1
30,2323,7090.jpg,125,NeutralNonsocial,1
30,924,8502.jpg,125,PositiveNonsocial,0
30,1054,5600.jpg,125,PositiveNonsocial,0
30,1659,2900.1.jpg,125,NegativeSocial,1
30,1621,7501.jpg,125,PositiveNonsocial,1
30,2935,2205.jpg,125,NegativeSocial,1
30,1241,7235.jpg,125,NeutralNonsocial,1
30,1961,9561.jpg,125,NegativeNonsocial,1
30,1283,9630.jpg,125,NegativeNonsocial,1
30,4354,2597.jpg,125,NeutralSocial,1
30,4431,7508.jpg,125,PositiveNonsocial,1
30,1643,2593.jpg,125,NeutralSocial,0
30,1090,1920.jpg,125,PositiveNonsocial,1
30,1710,2393.jpg,125,NeutralSocial,0
30,1130,7460.jpg,125,PositiveNonsocial,1
30,1544,1463.jpg,125,PositiveNonsocial,1
30,2678,2383.jpg,125,NeutralSocial,1
31,1561,2593.jpg,114,NeutralSocial,1
31,2968,8461.jpg,114,PositiveSocial,1
31,1407,1920.jpg,114,PositiveNonsocial,1
31,2510,2650.jpg,114,PositiveSocial,1
31,2435,9280.jpg,114,NegativeNonsocial,1
31,1966,4610.jpg,114,PositiveSocial,1
31,2062,2397.jpg,114,NeutralSocial,1
31,1279,1710.jpg,114,PositiveNonsocial,1
31,2017,2276.jpg,114,NegativeSocial,1
31,1184,9421.jpg,114,NegativeSocial,1
31,1111,9471.jpg,114,NegativeNonsocial,1
31,2072,9253.jpg,114,NegativeSocial,1
31,2137,9415.jpg,114,NegativeSocial,1
31,1064,9290.jpg,114,NegativeNonsocial,1
31,794,7002.jpg,114,NeutralNonsocial,1
31,1904,4605.jpg,114,NeutralSocial,1
31,2394,8540.jpg,114,PositiveSocial,1
31,1150,5760.jpg,114,PositiveNonsocial,1
31,1366,1811.jpg,114,PositiveNonsocial,1
31,977,1270.jpg,114,NegativeNonsocial,1
31,1584,2595.jpg,114,NeutralSocial,1
31,1074,7211.jpg,114,NeutralNonsocial,1
31,1356,2396.jpg,114,NeutralSocial,1
31,1906,2446.jpg,114,NeutralSocial,1
31,1147,2550.jpg,114,PositiveSocial,1
31,1228,2580.jpg,114,NeutralSocial,1
31,1183,2206.jpg,114,NeutralSocial,1
31,708,9000.jpg,114,NegativeNonsocial,1
31,1372,2388.jpg,114,PositiveSocial,1
31,1302,2221.jpg,114,NeutralSocial,1
31,996,7090.jpg,114,NeutralNonsocial,1
31,1107,7224.jpg,114,NeutralNonsocial,1
31,1597,9611.jpg,114,NegativeNonsocial,1
31,1626,9830.jpg,114,NegativeNonsocial,1
31,958,7041.jpg,114,NeutralNonsocial,1
31,695,2154.jpg,114,PositiveSocial,1
31,1918,7235.jpg,114,NeutralNonsocial,1
31,1359,2383.jpg,114,NeutralSocial,0
31,1705,9429.jpg,114,NegativeSocial,1
31,1151,7480.jpg,114,PositiveNonsocial,1
31,1775,2165.jpg,114,PositiveSocial,1
31,1264,9520.jpg,114,NegativeSocial,1
31,2301,7595.jpg,114,NeutralNonsocial,1
31,1958,7330.jpg,114,PositiveNonsocial,1
31,2064,2091.jpg,114,PositiveSocial,1
31,1169,2209.jpg,114,PositiveSocial,1
31,1093,3101.jpg,114,NegativeSocial,1
31,2582,7230.jpg,114,PositiveNonsocial,1
31,1131,5910.jpg,114,PositiveNonsocial,1
31,2025,2375.1.jpg,114,NegativeSocial,1
31,2469,1220.jpg,114,NegativeNonsocial,1
31,2439,2703.jpg,114,NegativeSocial,1
31,1329,7508.jpg,114,PositiveNonsocial,1
31,1738,3230.jpg,114,NegativeSocial,1
31,1073,8502.jpg,114,PositiveNonsocial,1
31,2033,2340.jpg,114,PositiveSocial,1
31,1545,9140.jpg,114,NegativeNonsocial,1
31,985,2104.jpg,114,NeutralSocial,1
31,902,1463.jpg,114,PositiveNonsocial,1
31,1629,7506.jpg,114,NeutralSocial,1
31,1118,2900.1.jpg,114,NegativeSocial,1
31,1287,9440.jpg,114,NegativeNonsocial,1
31,1136,9419.jpg,114,NegativeSocial,1
31,1021,2050.jpg,114,PositiveSocial,1
31,3760,5120.jpg,114,NeutralNonsocial,1
31,1783,7034.jpg,114,NeutralNonsocial,1
31,1192,9561.jpg,114,NegativeNonsocial,1
31,1126,2393.jpg,114,NeutralSocial,1
31,2087,7010.jpg,114,NeutralNonsocial,1
31,1056,2095.jpg,114,NegativeSocial,1
31,2273,2224.jpg,114,PositiveSocial,1
31,2776,2205.jpg,114,NegativeSocial,1
31,1054,7055.jpg,114,NeutralNonsocial,1
31,777,9630.jpg,114,NegativeNonsocial,1
31,1325,7705.jpg,114,NeutralNonsocial,1
31,1756,2579.jpg,114,NeutralSocial,1
31,1080,2597.jpg,114,NeutralSocial,1
31,1017,1440.jpg,114,PositiveNonsocial,0
31,2182,9911.jpg,114,NegativeNonsocial,1
31,834,6150.jpg,114,NeutralNonsocial,1
31,869,9220.jpg,114,NegativeSocial,1
31,1693,7501.jpg,114,PositiveNonsocial,1
31,3241,5600.jpg,114,PositiveNonsocial,1
31,1045,7035.jpg,114,NeutralNonsocial,1
31,1734,9620.jpg,114,NegativeNonsocial,1
31,884,8420.jpg,114,PositiveSocial,1
31,1123,8496.jpg,114,PositiveSocial,1
31,1112,2210.jpg,114,NeutralSocial,1
31,2087,9560.jpg,114,NegativeNonsocial,1
31,1597,9301.jpg,114,NegativeNonsocial,1
31,898,2398.jpg,114,PositiveSocial,1
31,3218,7150.jpg,114,NeutralNonsocial,1
31,1497,8510.jpg,114,PositiveNonsocial,1
31,727,7460.jpg,114,PositiveNonsocial,1
31,1404,7217.jpg,114,NeutralNonsocial,1
31,1046,3350.jpg,114,NegativeSocial,1
32,2526,2597.jpg,137,NeutralSocial,1
32,2216,9911.jpg,137,NegativeNonsocial,1
32,2002,7480.jpg,137,PositiveNonsocial,1
32,2053,7010.jpg,137,NeutralNonsocial,0
32,2453,3101.jpg,137,NegativeSocial,1
32,2353,1463.jpg,137,PositiveNonsocial,1
32,1399,2154.jpg,137,PositiveSocial,1
32,3092,7235.jpg,137,NeutralNonsocial,1
32,1548,2550.jpg,137,PositiveSocial,1
32,1324,2224.jpg,137,PositiveSocial,1
32,1685,8420.jpg,137,PositiveSocial,0
32,1282,1440.jpg,137,PositiveNonsocial,1
32,1469,1920.jpg,137,PositiveNonsocial,1
32,4625,8502.jpg,137,PositiveNonsocial,0
32,1421,2397.jpg,137,NeutralSocial,1
32,1385,2221.jpg,137,NeutralSocial,1
32,2308,2650.jpg,137,PositiveSocial,1
32,933,2383.jpg,137,NeutralSocial,1
32,2556,9429.jpg,137,NegativeSocial,0
32,2608,2340.jpg,137,PositiveSocial,0
32,1121,3230.jpg,137,NegativeSocial,0
32,1017,7211.jpg,137,NeutralNonsocial,1
32,1472,9280.jpg,137,NegativeNonsocial,1
32,2873,2396.jpg,137,NeutralSocial,1
32,2026,7002.jpg,137,NeutralNonsocial,1
32,1962,7217.jpg,137,NeutralNonsocial,1
32,1699,9611.jpg,137,NegativeNonsocial,1
32,1142,9560.jpg,137,NegativeNonsocial,1
32,1249,7090.jpg,137,NeutralNonsocial,1
32,3200,2375.1.jpg,137,NegativeSocial,1
32,2149,9630.jpg,137,NegativeNonsocial,1
32,1627,7224.jpg,137,NeutralNonsocial,1
32,1598,2205.jpg,137,NegativeSocial,1
32,1552,5600.jpg,137,PositiveNonsocial,0
32,1046,5120.jpg,137,NeutralNonsocial,1
32,4414,9520.jpg,137,NegativeSocial,1
32,1192,1220.jpg,137,NegativeNonsocial,0
32,1955,7230.jpg,137,PositiveNonsocial,0
32,1007,7508.jpg,137,PositiveNonsocial,0
32,1444,2703.jpg,137,NegativeSocial,1
32,1040,9140.jpg,137,NegativeNonsocial,1
32,3268,1811.jpg,137,PositiveNonsocial,0
32,2653,9830.jpg,137,NegativeNonsocial,1
32,1042,8540.jpg,137,PositiveSocial,1
32,4612,2091.jpg,137,PositiveSocial,0
32,1163,2595.jpg,137,NeutralSocial,0
32,2290,2579.jpg,137,NeutralSocial,0
32,1654,7041.jpg,137,NeutralNonsocial,0
32,1234,9419.jpg,137,NegativeSocial,1
32,1340,3350.jpg,137,NegativeSocial,1
32,5870,9000.jpg,137,NegativeNonsocial,1
32,1684,5910.jpg,137,PositiveNonsocial,1
32,1391,8510.jpg,137,PositiveNonsocial,1
32,2759,9301.jpg,137,NegativeNonsocial,1
32,2172,2388.jpg,137,PositiveSocial,0
32,2824,7035.jpg,137,NeutralNonsocial,0
32,1384,7150.jpg,137,NeutralNonsocial,1
32,2072,9561.jpg,137,NegativeNonsocial,1
32,3239,1710.jpg,137,PositiveNonsocial,1
32,1180,6150.jpg,137,NeutralNonsocial,0
32,3983,2580.jpg,137,NeutralSocial,0
32,3653,9290.jpg,137,NegativeNonsocial,0
32,2676,2095.jpg,137,NegativeSocial,1
32,2912,9220.jpg,137,NegativeSocial,0
32,2326,7330.jpg,137,PositiveNonsocial,0
32,2671,9415.jpg,137,NegativeSocial,1
32,2045,9440.jpg,137,NegativeNonsocial,1
32,3093,8496.jpg,137,PositiveSocial,1
32,1996,2393.jpg,137,NeutralSocial,0
32,1660,7506.jpg,137,NeutralSocial,1
32,6382,2593.jpg,137,NeutralSocial,1
32,1574,4605.jpg,137,NeutralSocial,0
32,1965,5760.jpg,137,PositiveNonsocial,1
32,1472,7034.jpg,137,NeutralNonsocial,0
32,1477,9421.jpg,137,NegativeSocial,1
32,3773,2210.jpg,137,NeutralSocial,0
32,5227,2446.jpg,137,NeutralSocial,0
32,2136,1270.jpg,137,NegativeNonsocial,1
32,1496,7705.jpg,137,NeutralNonsocial,1
32,4320,2209.jpg,137,PositiveSocial,0
32,1460,2050.jpg,137,PositiveSocial,1
32,2201,7055.jpg,137,NeutralNonsocial,0
32,1788,2104.jpg,137,NeutralSocial,1
32,1279,2398.jpg,137,PositiveSocial,1
32,4482,9620.jpg,137,NegativeNonsocial,1
32,2469,7501.jpg,137,PositiveNonsocial,1
32,3016,7595.jpg,137,NeutralNonsocial,1
32,2147,2165.jpg,137,PositiveSocial,1
32,5587,9253.jpg,137,NegativeSocial,1
32,4811,9471.jpg,137,NegativeNonsocial,0
32,8866,8461.jpg,137,PositiveSocial,1
32,1392,2206.jpg,137,NeutralSocial,1
32,933,7460.jpg,137,PositiveNonsocial,1
32,2634,2276.jpg,137,NegativeSocial,0
32,3362,2900.1.jpg,137,NegativeSocial,0
32,5378,4610.jpg,137,PositiveSocial,1
33,3067,8420.jpg,139,PositiveSocial,0
33,2321,2050.jpg,139,PositiveSocial,1
33,2586,2276.jpg,139,NegativeSocial,0
33,1723,9429.jpg,139,NegativeSocial,1
33,1356,8510.jpg,139,PositiveNonsocial,1
33,1783,2398.jpg,139,PositiveSocial,1
33,2538,9140.jpg,139,NegativeNonsocial,0
33,1545,7330.jpg,139,PositiveNonsocial,1
33,968,6150.jpg,139,NeutralNonsocial,1
33,2106,8496.jpg,139,PositiveSocial,1
33,1213,1440.jpg,139,PositiveNonsocial,1
33,1449,9440.jpg,139,NegativeNonsocial,1
33,1928,7055.jpg,139,NeutralNonsocial,1
33,2013,2165.jpg,139,PositiveSocial,1
33,2097,9301.jpg,139,NegativeNonsocial,1
33,1319,2375.1.jpg,139,NegativeSocial,1
33,1324,2210.jpg,139,NeutralSocial,1
33,1655,1463.jpg,139,PositiveNonsocial,0
33,1586,7041.jpg,139,NeutralNonsocial,0
33,1768,2388.jpg,139,PositiveSocial,1
33,1221,7460.jpg,139,PositiveNonsocial,1
33,1696,2593.jpg,139,NeutralSocial,0
33,3759,2340.jpg,139,PositiveSocial,0
33,1029,2206.jpg,139,NeutralSocial,1
33,1368,2595.jpg,139,NeutralSocial,1
33,1764,9000.jpg,139,NegativeNonsocial,1
33,1595,5760.jpg,139,PositiveNonsocial,1
33,1254,9421.jpg,139,NegativeSocial,1
33,2799,7230.jpg,139,PositiveNonsocial,1
33,3467,2205.jpg,139,NegativeSocial,1
33,987,2154.jpg,139,PositiveSocial,1
33,1037,2597.jpg,139,NeutralSocial,1
33,1237,7705.jpg,139,NeutralNonsocial,1
33,2809,9415.jpg,139,NegativeSocial,1
33,998,1220.jpg,139,NegativeNonsocial,1
33,2253,1710.jpg,139,PositiveNonsocial,1
33,1725,7480.jpg,139,PositiveNonsocial,1
33,2150,7501.jpg,139,PositiveNonsocial,1
33,1253,8461.jpg,139,PositiveSocial,1
33,1247,3350.jpg,139,NegativeSocial,1
33,1658,9830.jpg,139,NegativeNonsocial,0
33,1536,5120.jpg,139,NeutralNonsocial,1
33,879,2104.jpg,139,NeutralSocial,1
33,2281,9561.jpg,139,NegativeNonsocial,1
33,848,2550.jpg,139,PositiveSocial,1
33,2386,1920.jpg,139,PositiveNonsocial,1
33,6582,9620.jpg,139,NegativeNonsocial,1
33,2737,2900.1.jpg,139,NegativeSocial,1
33,1075,7150.jpg,139,NeutralNonsocial,1
33,2644,2650.jpg,139,PositiveSocial,0
33,876,7090.jpg,139,NeutralNonsocial,1
33,1743,2446.jpg,139,NeutralSocial,1
33,1249,9253.jpg,139,NegativeSocial,1
33,1050,9419.jpg,139,NegativeSocial,0
33,1662,9280.jpg,139,NegativeNonsocial,0
33,834,9911.jpg,139,NegativeNonsocial,1
33,3110,4610.jpg,139,PositiveSocial,1
33,1153,9220.jpg,139,NegativeSocial,1
33,1247,9630.jpg,139,NegativeNonsocial,0
33,1596,2383.jpg,139,NeutralSocial,0
33,1343,9520.jpg,139,NegativeSocial,0
33,1381,7506.jpg,139,NeutralSocial,1
33,4049,4605.jpg,139,NeutralSocial,1
33,1150,9290.jpg,139,NegativeNonsocial,0
33,3854,7217.jpg,139,NeutralNonsocial,1
33,1913,2703.jpg,139,NegativeSocial,1
33,1100,9611.jpg,139,NegativeNonsocial,1
33,935,2580.jpg,139,NeutralSocial,1
33,1608,9471.jpg,139,NegativeNonsocial,0
33,3247,2579.jpg,139,NeutralSocial,1
33,1093,5910.jpg,139,PositiveNonsocial,1
33,782,7035.jpg,139,NeutralNonsocial,1
33,2398,2397.jpg,139,NeutralSocial,0
33,1063,2224.jpg,139,PositiveSocial,1
33,2037,7235.jpg,139,NeutralNonsocial,0
33,1019,2393.jpg,139,NeutralSocial,1
33,2025,7211.jpg,139,NeutralNonsocial,1
33,977,5600.jpg,139,PositiveNonsocial,1
33,778,8502.jpg,139,PositiveNonsocial,1
33,657,7224.jpg,139,NeutralNonsocial,1
33,1453,7595.jpg,139,NeutralNonsocial,1
33,772,2209.jpg,139,PositiveSocial,1
33,1371,2091.jpg,139,PositiveSocial,0
33,1385,7508.jpg,139,PositiveNonsocial,1
33,758,3230.jpg,139,NegativeSocial,1
33,2846,9560.jpg,139,NegativeNonsocial,0
33,1668,3101.jpg,139,NegativeSocial,0
33,1173,7010.jpg,139,NeutralNonsocial,0
33,1078,1811.jpg,139,PositiveNonsocial,1
33,921,8540.jpg,139,PositiveSocial,1
33,700,7002.jpg,139,NeutralNonsocial,1
33,3982,2396.jpg,139,NeutralSocial,1
33,1937,1270.jpg,139,NegativeNonsocial,1
33,1421,2221.jpg,139,NeutralSocial,1
33,1229,2095.jpg,139,NegativeSocial,0
33,755,7034.jpg,139,NeutralNonsocial,1
34,1043,7211.jpg,122,NeutralNonsocial,1
34,1112,9630.jpg,122,NegativeNonsocial,1
34,1340,9611.jpg,122,NegativeNonsocial,1
34,784,2224.jpg,122,PositiveSocial,1
34,1862,7705.jpg,122,NeutralNonsocial,1
34,1084,7034.jpg,122,NeutralNonsocial,1
34,1045,7010.jpg,122,NeutralNonsocial,1
34,944,2396.jpg,122,NeutralSocial,1
34,1220,2650.jpg,122,PositiveSocial,1
34,2293,5910.jpg,122,PositiveNonsocial,1
34,814,2221.jpg,122,NeutralSocial,1
34,1161,8540.jpg,122,PositiveSocial,1
34,1216,9253.jpg,122,NegativeSocial,1
34,1179,9301.jpg,122,NegativeNonsocial,1
34,2292,2580.jpg,122,NeutralSocial,0
34,1414,2446.jpg,122,NeutralSocial,1
34,1592,4610.jpg,122,PositiveSocial,1
34,1084,9911.jpg,122,NegativeNonsocial,1
34,910,7506.jpg,122,NeutralSocial,1
34,772,7150.jpg,122,NeutralNonsocial,1
34,1371,7508.jpg,122,PositiveNonsocial,1
34,865,9440.jpg,122,NegativeNonsocial,1
34,583,5760.jpg,122,PositiveNonsocial,1
34,1105,1811.jpg,122,PositiveNonsocial,1
34,1549,9520.jpg,122,NegativeSocial,1
34,1883,3350.jpg,122,NegativeSocial,1
34,1261,7090.jpg,122,NeutralNonsocial,1
34,1168,1270.jpg,122,NegativeNonsocial,1
34,1300,9830.jpg,122,NegativeNonsocial,1
34,1055,9620.jpg,122,NegativeNonsocial,1
34,1061,2206.jpg,122,NeutralSocial,1
